company_key,signal_id,present,observed_date,strength,confidence,source,url
AA AUTO SALVAGE AND RECYCLING|DEFUNIAK SPRINGS,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2307887
PLC TREE SERVICE|WILLISTON,ucc_renewal_window,true,2026-07-10,0.000,n_future_filings=0; median_gap_months=; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202400433087
PLC TREE SERVICE|WILLISTON,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
PLC TREE SERVICE|WILLISTON,fmcsa_new_dot_12mo,false,2024-04-11,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4224428
PLC TREE SERVICE|WILLISTON,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4224428
PLC TREE SERVICE|WILLISTON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4224428
HORTMAN LAND SERVICES|OKEECHOBEE,ucc_renewal_window,true,2027-02-03,0.000,n_future_filings=2; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202503188808
HORTMAN LAND SERVICES|OKEECHOBEE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
HORTMAN LAND SERVICES|OKEECHOBEE,fmcsa_new_dot_12mo,false,2024-04-25,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4231490
HORTMAN LAND SERVICES|OKEECHOBEE,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4231490
HORTMAN LAND SERVICES|OKEECHOBEE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4231490
DESOTO PAVERS|ARCADIA,ucc_renewal_window,true,2026-12-20,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202500573220
DESOTO PAVERS|ARCADIA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
DESOTO PAVERS|ARCADIA,fmcsa_new_dot_12mo,false,2006-09-15,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1554776
DESOTO PAVERS|ARCADIA,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1554776
DESOTO PAVERS|ARCADIA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1554776
DEATURTLE HOLDINGS|PERRY,ucc_renewal_window,true,2027-12-17,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202601793544
DEATURTLE HOLDINGS|PERRY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
DEATURTLE HOLDINGS|PERRY,fmcsa_new_dot_12mo,true,2026-08-24,0.700,USDOT 5806150 registered 2026-08-24,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=5806150
DEATURTLE HOLDINGS|PERRY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=5806150
DEATURTLE HOLDINGS|PERRY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=5806150
PRITCHETT TRUCKING|LAKE BUTLER,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=2; median_gap_months=7.1000000000000005; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202202908212
PRITCHETT TRUCKING|LAKE BUTLER,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
PRITCHETT TRUCKING|LAKE BUTLER,fmcsa_new_dot_12mo,false,1974-06-01,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=158592
PRITCHETT TRUCKING|LAKE BUTLER,fmcsa_fleet_size,true,20250214 0,1.000,"266 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=158592
PRITCHETT TRUCKING|LAKE BUTLER,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=158592
SCOTT COMMERCIAL CONTRACTING|MOORE HAVEN,ucc_renewal_window,true,2026-07-10,0.256,n_future_filings=3; median_gap_months=6.57; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=20230333598X
SCOTT COMMERCIAL CONTRACTING|MOORE HAVEN,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
SCOTT COMMERCIAL CONTRACTING|MOORE HAVEN,fmcsa_new_dot_12mo,false,2017-01-04,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2959087
SCOTT COMMERCIAL CONTRACTING|MOORE HAVEN,fmcsa_fleet_size,true,20240313 0,1.000,"26 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2959087
SCOTT COMMERCIAL CONTRACTING|MOORE HAVEN,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2959087
MASTERROCK|SARASOTA,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=5.03; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202203945036
MASTERROCK|SARASOTA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
MASTERROCK|SARASOTA,fmcsa_new_dot_12mo,false,2006-09-18,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1555027
MASTERROCK|SARASOTA,fmcsa_fleet_size,true,20260325 0,0.900,"9 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1555027
MASTERROCK|SARASOTA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1555027
JW2 DIVERSIFIED SERVICES|SILVER SPRINGS,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=4.99; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202301437953
JW2 DIVERSIFIED SERVICES|SILVER SPRINGS,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
JW2 DIVERSIFIED SERVICES|SILVER SPRINGS,fmcsa_new_dot_12mo,false,2024-05-01,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4234242
JW2 DIVERSIFIED SERVICES|SILVER SPRINGS,fmcsa_fleet_size,true,20260328 0,0.300,"3 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4234242
JW2 DIVERSIFIED SERVICES|SILVER SPRINGS,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4234242
SOS SITE CONTRACTORS|MIDDLEBURG,ucc_renewal_window,true,2026-07-10,0.762,n_future_filings=1; median_gap_months=23.03; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202400731320
SOS SITE CONTRACTORS|MIDDLEBURG,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
SOS SITE CONTRACTORS|MIDDLEBURG,fmcsa_new_dot_12mo,false,2017-02-16,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2975814
SOS SITE CONTRACTORS|MIDDLEBURG,fmcsa_fleet_size,true,20250501 0,0.400,"4 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2975814
SOS SITE CONTRACTORS|MIDDLEBURG,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2975814
STEVENS ENTERPRISES OF FLORIDA|MILTON,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=12.68; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202203787101
STEVENS ENTERPRISES OF FLORIDA|MILTON,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_new_dot_12mo,false,2001-01-30,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=929969
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_fleet_size,true,20240827 0,1.000,"14 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=929969
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=929969
WEST VOLUSIA SHED|DELAND,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=21.32; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202302218025
WEST VOLUSIA SHED|DELAND,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
WEST VOLUSIA SHED|DELAND,fmcsa_new_dot_12mo,false,2000-03-27,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=866952
WEST VOLUSIA SHED|DELAND,fmcsa_fleet_size,true,20230105 0,0.500,"5 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=866952
WEST VOLUSIA SHED|DELAND,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=866952
FIRST COAST TOWING|MIDDLEBURG,ucc_renewal_window,true,2026-07-10,0.780,n_future_filings=1; median_gap_months=14.280000000000001; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202300877737
FIRST COAST TOWING|MIDDLEBURG,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
FIRST COAST TOWING|MIDDLEBURG,fmcsa_new_dot_12mo,false,2008-02-06,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1735146
FIRST COAST TOWING|MIDDLEBURG,fmcsa_fleet_size,true,20240427 0,0.900,"9 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1735146
FIRST COAST TOWING|MIDDLEBURG,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1735146
STEVENS ENTERPRISES OF FLORIDA|MILTON,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=12.68; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202203787101
STEVENS ENTERPRISES OF FLORIDA|MILTON,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_new_dot_12mo,true,2026-06-25,0.700,USDOT 6925839 registered 2026-06-25,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=6925839
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_fleet_size,true,,0.600,"6 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=6925839
STEVENS ENTERPRISES OF FLORIDA|MILTON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=6925839
DONALD GORDON|AVON PARK,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=27.5; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202203602312
DONALD GORDON|AVON PARK,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
DONALD GORDON|AVON PARK,fmcsa_new_dot_12mo,true,2026-03-10,0.700,USDOT 4546961 registered 2026-03-10,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4546961
DONALD GORDON|AVON PARK,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4546961
DONALD GORDON|AVON PARK,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4546961
REUTIMANN AUTOMOTIVE RECYCLING|DADE CITY,ucc_renewal_window,true,2026-07-10,0.917,n_future_filings=0; median_gap_months=34.660000000000004; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=20230314542X
REUTIMANN AUTOMOTIVE RECYCLING|DADE CITY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
REUTIMANN AUTOMOTIVE RECYCLING|DADE CITY,fmcsa_new_dot_12mo,true,2026-06-08,0.700,USDOT 8769568 registered 2026-06-08,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=8769568
REUTIMANN AUTOMOTIVE RECYCLING|DADE CITY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=8769568
REUTIMANN AUTOMOTIVE RECYCLING|DADE CITY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=8769568
DISPOSAL SERVICES|PANAMA CITY,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=25.560000000000002; pcf_grade=A; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202301610180
DISPOSAL SERVICES|PANAMA CITY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
DISPOSAL SERVICES|PANAMA CITY,fmcsa_new_dot_12mo,false,2007-06-26,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1659821
DISPOSAL SERVICES|PANAMA CITY,fmcsa_fleet_size,true,20250917 0,1.000,"38 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1659821
DISPOSAL SERVICES|PANAMA CITY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1659821
B AND C LAND DEVELOPMENT|FORT PIERCE,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=4.2700000000000005; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202400789647
B AND C LAND DEVELOPMENT|FORT PIERCE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
B AND C LAND DEVELOPMENT|FORT PIERCE,fmcsa_new_dot_12mo,false,2017-02-24,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2978645
B AND C LAND DEVELOPMENT|FORT PIERCE,fmcsa_fleet_size,true,20260424 0,0.400,"4 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2978645
B AND C LAND DEVELOPMENT|FORT PIERCE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2978645
JUAREZ M AND M CONSTRUCTION|NAVARRE,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=3; median_gap_months=3.22; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202301697081
JUAREZ M AND M CONSTRUCTION|NAVARRE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
JUAREZ M AND M CONSTRUCTION|NAVARRE,fmcsa_new_dot_12mo,false,2011-06-21,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2165877
JUAREZ M AND M CONSTRUCTION|NAVARRE,fmcsa_fleet_size,true,20250918 0,0.500,"5 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2165877
JUAREZ M AND M CONSTRUCTION|NAVARRE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2165877
CREATIVE SERVICES OF NORTHWEST FLORIDA|MILTON,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=10.790000000000001; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202302039926
CREATIVE SERVICES OF NORTHWEST FLORIDA|MILTON,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
CREATIVE SERVICES OF NORTHWEST FLORIDA|MILTON,fmcsa_new_dot_12mo,false,2011-04-22,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2145858
CREATIVE SERVICES OF NORTHWEST FLORIDA|MILTON,fmcsa_fleet_size,true,20260129 0,0.300,"3 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2145858
CREATIVE SERVICES OF NORTHWEST FLORIDA|MILTON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2145858
BIG GREEN BINS|OCALA,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=1; median_gap_months=7.66; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202300606458
BIG GREEN BINS|OCALA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
BIG GREEN BINS|OCALA,fmcsa_new_dot_12mo,false,2022-10-11,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3967702
BIG GREEN BINS|OCALA,fmcsa_fleet_size,true,20260228 0,0.300,"3 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3967702
BIG GREEN BINS|OCALA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3967702
J AND M DOZER SERVICE|PENSACOLA,ucc_renewal_window,true,2026-07-10,0.814,n_future_filings=3; median_gap_months=4.24; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202204031832
J AND M DOZER SERVICE|PENSACOLA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
J AND M DOZER SERVICE|PENSACOLA,fmcsa_new_dot_12mo,false,2006-06-23,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1519852
J AND M DOZER SERVICE|PENSACOLA,fmcsa_fleet_size,true,20250808 0,1.000,"11 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1519852
J AND M DOZER SERVICE|PENSACOLA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1519852
S AND S SITE PREP|BROOKSVILLE,ucc_renewal_window,true,2026-07-10,0.801,n_future_filings=3; median_gap_months=8; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202303366184
S AND S SITE PREP|BROOKSVILLE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
S AND S SITE PREP|BROOKSVILLE,fmcsa_new_dot_12mo,false,2004-01-08,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1199267
S AND S SITE PREP|BROOKSVILLE,fmcsa_fleet_size,true,20260427 0,0.500,"5 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1199267
S AND S SITE PREP|BROOKSVILLE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1199267
SWALLOWTAIL ENTERPRISES|VERO BEACH,ucc_renewal_window,true,2026-07-10,0.693,n_future_filings=3; median_gap_months=13.31; pcf_grade=B; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202303202246
SWALLOWTAIL ENTERPRISES|VERO BEACH,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
